Date,TIMESLOT,DELHI,BRPL,BYPL,NDPL,NDMC,MES
13-11-2023,00:00:00,2062.62,927.8,424.57,587.42,89.47,14.15
13-11-2023,02:00:00,1778.25,785.63,352.41,528.55,81.91,13.47
13-11-2023,04:00:00,1783.25,798.14,335.21,537.4,81.04,13.97
13-11-2023,06:00:00,2113.75,958.11,419.93,607.24,89.33,18.37
13-11-2023,08:00:00,2615.73,1164.1,544.85,747.37,109.8,23.62
13-11-2023,10:00:00,2857.58,1265.84,605.84,795.29,139.9,21.88
13-11-2023,12:00:00,2767.3,1265.76,582.22,730.88,141.73,19.59
13-11-2023,14:00:00,2512.59,1139.47,530.66,649.33,144.14,17.27
13-11-2023,16:00:00,2326.09,1060.06,499.02,584.27,136.98,17.19
13-11-2023,18:00:00,2793.43,1288.08,634.75,683.0,135.61,23.4
13-11-2023,20:00:00,2619.89,1229.92,567.05,675.48,119.21,20.63
13-11-2023,22:00:00,2346.66,1093.15,500.23,617.89,100.06,17.08
13-11-2023,23:00:00,2103.82,974.12,448.65,556.83,90.85,14.84
14-11-2023,00:00:00,1896.57,884.33,387.95,507.31,89.17,12.84
14-11-2023,02:00:00,1663.39,770.25,330.53,454.76,78.68,13.08
14-11-2023,04:00:00,1649.04,791.81,307.03,440.35,80.66,13.58
14-11-2023,06:00:00,2093.32,990.68,406.26,555.46,94.74,19.29
14-11-2023,08:00:00,2843.07,1278.54,601.97,786.13,115.16,26.12
14-11-2023,10:00:00,3162.0,1419.55,648.12,889.61,149.59,23.28
14-11-2023,12:00:00,3120.16,1395.42,653.84,876.4,144.71,20.63
14-11-2023,14:00:00,2757.05,1219.91,577.34,766.28,149.24,18.27
14-11-2023,16:00:00,2711.03,1183.84,557.51,786.18,141.17,17.78
14-11-2023,18:00:00,3006.66,1346.38,642.76,830.13,139.01,23.5
14-11-2023,20:00:00,2757.08,1264.71,566.37,757.92,120.73,21.1
14-11-2023,22:00:00,2422.42,1086.69,497.53,695.0,102.85,17.7
14-11-2023,23:00:00,2161.81,975.47,431.1,618.87,97.72,15.01
15-11-2023,00:00:00,1956.18,898.14,377.94,562.13,86.33,13.75
15-11-2023,02:00:00,1686.95,786.17,304.06,486.8,81.4,13.46
15-11-2023,04:00:00,1680.02,798.81,294.28,478.21,78.94,13.72
15-11-2023,06:00:00,2160.28,962.46,437.03,630.34,89.91,19.74
15-11-2023,08:00:00,3098.85,1299.1,687.6,936.58,115.8,27.8
15-11-2023,10:00:00,3554.36,1501.97,720.45,1128.99,150.37,24.12
15-11-2023,12:00:00,3350.7,1399.81,689.5,1065.27,146.06,20.42
15-11-2023,14:00:00,2923.87,1185.99,602.13,937.56,155.02,17.92
15-11-2023,16:00:00,2857.99,1177.89,566.86,917.25,150.8,17.63
15-11-2023,18:00:00,3207.17,1367.59,642.51,1000.35,142.54,23.79
15-11-2023,20:00:00,2930.07,1252.91,608.43,894.63,126.18,21.78
15-11-2023,22:00:00,2464.1,1066.29,508.38,746.27,106.21,17.89
15-11-2023,23:00:00,2267.79,933.93,488.44,721.99,96.22,15.58
16-11-2023,00:00:00,2035.87,841.69,413.33,661.81,86.0,13.95
16-11-2023,02:00:00,1757.6,722.9,337.53,584.42,81.72,13.65
16-11-2023,04:00:00,1734.29,722.14,326.45,576.62,78.52,13.99
16-11-2023,06:00:00,2230.33,973.1,432.65,695.2,87.47,20.69
16-11-2023,08:00:00,3093.7,1323.8,639.29,948.83,124.63,28.03
16-11-2023,10:00:00,3493.17,1438.73,712.88,1129.55,148.63,24.14
16-11-2023,12:00:00,3470.05,1397.44,717.72,1160.02,152.8,21.52
16-11-2023,14:00:00,3171.64,1279.79,651.55,1022.11,160.97,19.23
16-11-2023,16:00:00,3085.37,1244.42,629.97,1012.89,152.46,18.6
16-11-2023,18:00:00,3439.41,1418.96,713.27,1104.21,148.75,24.97
16-11-2023,20:00:00,3110.79,1330.85,625.71,980.12,131.74,21.92
16-11-2023,22:00:00,2555.31,1083.81,533.2,798.32,107.23,18.21
17-11-2023,00:00:00,2072.65,848.42,422.85,680.99,86.95,14.0
17-11-2023,02:00:00,1805.24,729.76,353.13,609.34,82.12,13.69
17-11-2023,04:00:00,1779.86,731.49,339.44,597.52,80.48,14.02
17-11-2023,06:00:00,2309.15,997.4,451.3,728.9,88.14,21.71
17-11-2023,08:00:00,3303.05,1397.51,699.31,1015.55,126.02,29.36
17-11-2023,10:00:00,3766.79,1572.39,756.62,1226.94,153.58,24.3
17-11-2023,12:00:00,3732.36,1483.12,802.45,1232.69,157.67,21.29
17-11-2023,14:00:00,3183.91,1292.94,664.76,1013.43,159.59,18.89
17-11-2023,16:00:00,3181.89,1258.04,642.64,1084.66,146.22,18.46
17-11-2023,18:00:00,3516.98,1453.97,758.93,1101.03,150.74,24.69
17-11-2023,20:00:00,3170.79,1338.91,655.05,1012.88,122.45,21.7
17-11-2023,22:00:00,2606.6,1105.84,534.97,811.67,110.48,17.46
17-11-2023,23:00:00,2363.68,961.85,489.64,773.89,106.44,15.25
18-11-2023,00:00:00,2119.73,863.42,428.83,702.04,90.1,13.76
18-11-2023,02:00:00,1846.8,746.02,362.32,625.31,81.69,13.3
18-11-2023,04:00:00,1820.54,752.97,343.23,614.23,79.26,13.5
18-11-2023,06:00:00,2267.99,953.2,453.01,737.0,83.26,19.65
18-11-2023,08:00:00,3061.7,1319.58,639.73,942.66,117.01,25.4
18-11-2023,10:00:00,3558.54,1516.33,749.15,1100.82,132.74,22.99
18-11-2023,12:00:00,3452.55,1429.79,757.6,1076.58,136.86,19.7
18-11-2023,14:00:00,3055.82,1257.16,670.8,948.05,132.4,16.09
18-11-2023,16:00:00,3002.24,1247.92,662.22,917.3,128.37,15.99
18-11-2023,18:00:00,3358.88,1407.79,761.48,997.45,136.15,23.49
18-11-2023,20:00:00,3003.08,1303.82,652.89,873.9,120.09,21.06
18-11-2023,22:00:00,2508.85,1108.66,512.22,741.35,103.64,17.72
19-11-2023,00:00:00,2101.22,882.56,434.73,662.39,88.74,13.95
19-11-2023,02:00:00,1810.36,746.56,360.22,591.53,81.46,13.32
19-11-2023,04:00:00,1763.64,747.7,339.48,569.49,76.85,13.4
19-11-2023,06:00:00,2157.55,935.2,435.36,666.03,83.11,17.9
19-11-2023,08:00:00,2904.39,1242.7,612.48,900.77,97.62,23.25
19-11-2023,10:00:00,3329.89,1416.29,690.56,1054.52,114.62,21.71
19-11-2023,12:00:00,3413.81,1406.4,734.24,1106.79,112.17,19.21
19-11-2023,14:00:00,3005.25,1246.48,652.56,954.29,105.99,16.31
19-11-2023,16:00:00,2724.07,1115.24,581.55,873.01,112.73,15.68
19-11-2023,18:00:00,3038.89,1292.76,680.73,886.45,125.82,22.79
19-11-2023,20:00:00,2829.09,1228.48,598.61,829.83,115.06,20.93
19-11-2023,22:00:00,2366.72,1051.22,477.98,701.49,97.04,17.57
19-11-2023,23:00:00,2146.84,911.46,446.22,663.99,91.3,15.08
20-11-2023,00:00:00,1924.96,808.89,397.65,600.51,84.18,13.75
20-11-2023,02:00:00,1689.1,698.23,338.88,544.32,78.42,13.14
20-11-2023,04:00:00,1767.68,763.74,333.93,561.57,77.36,14.23
20-11-2023,06:00:00,2519.59,1122.78,496.24,758.73,91.45,26.14
20-11-2023,08:00:00,3110.39,1322.16,663.92,930.57,134.37,27.24
20-11-2023,10:00:00,3491.15,1457.34,709.13,1115.2,146.16,23.85
20-11-2023,12:00:00,3406.1,1386.09,691.98,1119.15,155.09,21.04
20-11-2023,14:00:00,3100.48,1239.21,648.39,1013.5,151.44,18.53
20-11-2023,16:00:00,3050.63,1234.16,592.12,1023.29,153.01,18.41
20-11-2023,18:00:00,3403.74,1396.52,708.71,1089.43,150.77,25.16
20-11-2023,20:00:00,3111.53,1324.55,621.43,979.93,125.84,21.91
20-11-2023,22:00:00,2661.76,1143.92,548.03,822.99,104.42,18.16
20-11-2023,23:00:00,2386.54,984.18,486.91,776.49,98.77,15.43
21-11-2023,00:00:00,2180.39,865.81,463.98,728.02,88.46,14.01
21-11-2023,02:00:00,2099.33,826.44,462.29,698.5,79.64,13.8
21-11-2023,04:00:00,2095.28,829.37,452.29,700.05,78.24,14.12
21-11-2023,06:00:00,2652.05,1142.12,600.86,762.83,94.18,26.09
21-11-2023,08:00:00,3118.83,1355.5,764.84,807.89,128.61,28.57
21-11-2023,10:00:00,3201.48,1422.48,733.49,832.12,152.99,23.8
21-11-2023,12:00:00,3547.95,1403.91,716.88,1210.57,158.88,21.3
21-11-2023,14:00:00,3244.86,1277.34,666.28,1094.53,152.95,18.92
21-11-2023,16:00:00,3274.26,1275.91,653.2,1140.76,149.72,19.54
21-11-2023,18:00:00,3543.67,1462.3,741.52,1138.14,140.63,24.81
21-11-2023,20:00:00,3194.17,1334.37,640.23,1039.23,127.95,22.75
21-11-2023,22:00:00,2699.68,1141.74,558.91,850.7,103.72,18.7
21-11-2023,23:00:00,2425.11,996.15,493.38,794.41,103.16,15.73
22-11-2023,00:00:00,2197.4,882.92,454.41,737.32,87.75,14.23
22-11-2023,02:00:00,1944.25,771.05,389.89,672.27,79.05,13.5
22-11-2023,04:00:00,1930.97,784.44,377.0,656.88,80.75,13.98
22-11-2023,06:00:00,2726.27,1192.17,536.14,850.37,95.12,26.57
22-11-2023,08:00:00,3385.09,1431.53,694.8,1066.68,129.17,29.77
22-11-2023,10:00:00,3646.98,1465.81,733.52,1230.01,161.03,25.0
22-11-2023,12:00:00,3590.33,1434.01,754.75,1192.86,150.76,22.17
22-11-2023,14:00:00,3250.33,1272.4,711.02,1080.67,145.29,18.65
22-11-2023,16:00:00,3243.74,1256.28,703.46,1075.0,158.04,18.7
22-11-2023,18:00:00,3542.56,1434.21,751.24,1138.0,151.02,25.48
22-11-2023,20:00:00,3230.9,1355.52,671.3,1024.29,123.24,23.78
22-11-2023,22:00:00,2705.95,1148.6,563.95,842.78,102.96,19.25
22-11-2023,23:00:00,2510.15,1013.45,515.17,825.18,105.62,16.38
23-11-2023,00:00:00,2247.38,898.06,478.26,747.69,87.72,14.39
23-11-2023,02:00:00,1963.45,778.46,401.67,669.49,81.19,13.72
23-11-2023,04:00:00,1968.69,796.92,394.9,665.34,78.51,14.35
23-11-2023,06:00:00,2765.14,1187.56,553.81,875.3,92.36,26.86
23-11-2023,08:00:00,3409.3,1446.84,722.31,1068.8,117.73,29.87
23-11-2023,10:00:00,3657.68,1501.52,724.78,1226.01,149.86,25.76
23-11-2023,12:00:00,3575.82,1384.33,775.16,1214.01,147.4,21.97
23-11-2023,14:00:00,3223.09,1262.79,684.43,1069.57,150.62,19.19
23-11-2023,16:00:00,3197.53,1243.32,671.0,1094.0,138.47,19.07
23-11-2023,18:00:00,3621.88,1469.25,776.6,1165.05,150.23,26.36
23-11-2023,20:00:00,3308.57,1364.84,696.86,1062.23,130.9,23.7
23-11-2023,22:00:00,2762.8,1171.56,579.44,862.98,100.19,19.39
24-11-2023,00:00:00,2245.36,895.65,471.57,748.8,94.46,14.6
24-11-2023,02:00:00,1983.51,784.48,403.03,681.89,81.37,13.83
24-11-2023,04:00:00,1968.66,799.76,391.18,664.52,79.99,14.43
24-11-2023,06:00:00,2573.47,1108.52,559.94,763.06,90.47,27.01
24-11-2023,08:00:00,3471.9,1482.58,859.19,940.32,129.16,30.35
24-11-2023,10:00:00,3784.69,1547.73,770.97,1250.01,151.82,26.58
24-11-2023,12:00:00,3835.49,1569.44,828.03,1229.88,154.45,22.88
24-11-2023,14:00:00,3308.2,1328.78,712.43,1068.43,147.38,19.74
24-11-2023,16:00:00,3218.5,1280.07,660.87,1079.26,147.92,19.78
24-11-2023,18:00:00,3571.79,1445.04,752.96,1152.87,150.48,26.64
24-11-2023,20:00:00,3210.97,1338.63,659.0,1026.5,126.68,24.04
24-11-2023,22:00:00,2684.59,1129.4,554.54,845.69,107.84,19.8
24-11-2023,23:00:00,2468.18,1010.81,514.76,814.05,97.56,16.8
25-11-2023,00:00:00,2219.73,877.76,456.33,754.45,90.07,14.84
25-11-2023,02:00:00,1960.69,774.89,400.81,671.15,80.28,13.97
25-11-2023,04:00:00,1945.42,787.71,383.08,661.9,79.87,14.41
25-11-2023,06:00:00,2570.55,1090.92,513.69,831.02,86.51,22.51
25-11-2023,08:00:00,3069.45,1273.27,669.2,955.58,114.37,27.73
25-11-2023,10:00:00,3657.29,1571.25,749.02,1150.54,126.29,25.36
25-11-2023,12:00:00,3563.3,1483.88,794.74,1103.59,132.16,22.23
25-11-2023,14:00:00,3194.65,1330.57,706.52,985.15,122.23,18.97
25-11-2023,16:00:00,3055.25,1253.65,690.25,945.83,119.82,16.88
25-11-2023,18:00:00,3442.24,1441.65,807.22,1008.81,132.11,25.25
25-11-2023,20:00:00,3073.29,1336.83,661.26,906.09,120.37,23.23
25-11-2023,22:00:00,2616.48,1129.65,577.89,756.67,105.95,19.44
25-11-2023,23:00:00,2404.75,1008.82,526.96,726.34,97.26,16.59
26-11-2023,00:00:00,2168.1,897.61,469.33,679.33,89.84,14.77
26-11-2023,02:00:00,1881.16,768.24,396.4,605.24,79.2,13.98
26-11-2023,04:00:00,1877.57,785.01,383.0,600.33,77.59,14.16
26-11-2023,06:00:00,2297.25,988.27,474.45,707.21,85.1,19.77
26-11-2023,08:00:00,3101.15,1281.35,674.65,983.57,104.33,24.88
26-11-2023,10:00:00,3607.92,1464.78,774.39,1193.73,114.34,25.47
26-11-2023,12:00:00,3716.28,1503.4,818.86,1224.92,113.39,20.47
26-11-2023,14:00:00,3255.12,1318.61,713.24,1066.47,109.96,18.15
26-11-2023,16:00:00,3022.62,1194.41,665.29,1011.52,107.24,16.77
26-11-2023,18:00:00,3226.32,1318.43,700.82,1015.33,125.55,24.44
26-11-2023,20:00:00,2967.85,1234.74,634.52,944.56,116.67,22.22
26-11-2023,22:00:00,2550.05,1070.11,533.37,799.7,106.14,18.87
26-11-2023,23:00:00,2323.6,966.06,479.99,744.1,99.97,16.45
27-11-2023,00:00:00,2129.64,862.9,443.42,694.75,94.06,14.88
27-11-2023,02:00:00,1876.36,747.53,383.21,627.77,86.22,13.81
27-11-2023,04:00:00,1872.3,756.19,373.95,623.76,86.56,14.14
27-11-2023,06:00:00,2376.69,1016.63,470.63,753.43,92.13,19.72
27-11-2023,08:00:00,3207.12,1356.52,676.97,1006.79,112.51,25.74
27-11-2023,10:00:00,3857.0,1638.73,752.91,1279.13,122.59,26.43
27-11-2023,12:00:00,3615.29,1504.24,699.21,1232.3,123.2,21.98
27-11-2023,14:00:00,3209.19,1294.2,664.55,1093.47,118.69,17.24
27-11-2023,16:00:00,3042.52,1239.48,579.14,1065.44,119.38,17.17
27-11-2023,18:00:00,3362.01,1379.0,678.82,1115.21,134.56,25.62
27-11-2023,20:00:00,3047.69,1235.75,615.47,1000.73,121.99,23.36
27-11-2023,22:00:00,2592.0,1111.72,515.88,809.46,109.7,19.16
27-11-2023,23:00:00,2354.37,974.45,475.76,763.51,103.27,16.14
28-11-2023,00:00:00,2153.37,875.01,432.68,711.83,98.75,14.63
28-11-2023,02:00:00,1916.98,765.73,375.19,655.22,89.05,13.93
28-11-2023,04:00:00,1891.98,769.93,360.42,639.63,90.46,13.57
28-11-2023,06:00:00,2656.2,1163.54,510.78,829.81,99.67,27.39
28-11-2023,08:00:00,3461.61,1462.46,725.79,1082.49,126.93,30.5
28-11-2023,10:00:00,3739.76,1543.02,730.82,1260.5,149.61,26.91
28-11-2023,12:00:00,3586.31,1426.39,708.33,1240.43,153.51,24.49
28-11-2023,14:00:00,3195.04,1281.04,646.35,1077.47,142.67,21.33
28-11-2023,16:00:00,3055.01,1177.88,609.38,1082.85,143.83,20.52
28-11-2023,18:00:00,3485.21,1432.05,712.4,1135.65,146.39,27.97
28-11-2023,20:00:00,3146.56,1330.15,633.87,1012.21,128.62,25.53
28-11-2023,22:00:00,2571.9,1110.87,494.47,806.97,114.43,20.8
28-11-2023,23:00:00,2295.57,972.84,441.31,745.86,106.3,17.28
29-11-2023,00:00:00,2033.71,817.55,395.83,687.02,98.69,15.35
29-11-2023,02:00:00,1708.22,699.29,304.7,582.44,91.12,14.44
29-11-2023,04:00:00,1632.21,666.22,281.35,563.33,91.17,14.79
29-11-2023,06:00:00,2623.4,1149.43,485.83,832.96,100.56,27.77
29-11-2023,08:00:00,3515.68,1486.51,740.77,1094.31,127.82,32.37
29-11-2023,10:00:00,3828.6,1591.29,767.48,1250.02,148.62,27.33
29-11-2023,12:00:00,3699.3,1494.82,768.13,1225.21,149.16,23.58
29-11-2023,14:00:00,3301.37,1335.73,696.29,1071.5,145.85,20.41
29-11-2023,16:00:00,3186.67,1285.04,658.12,1054.02,148.03,19.47
29-11-2023,18:00:00,3574.45,1457.95,787.06,1131.43,146.52,27.59
29-11-2023,20:00:00,3195.02,1330.38,677.06,1002.16,128.27,25.26
29-11-2023,22:00:00,2613.6,1114.59,529.05,812.34,111.58,21.23
29-11-2023,23:00:00,2312.81,973.52,463.56,734.57,104.86,17.84
30-11-2023,00:00:00,2058.42,844.28,408.47,672.76,97.49,15.54
30-11-2023,02:00:00,1736.82,701.55,322.12,591.64,90.5,14.45
30-11-2023,04:00:00,1696.96,704.07,297.96,575.07,89.07,14.9
30-11-2023,06:00:00,2531.5,1115.62,463.0,800.8,98.18,26.41
30-11-2023,08:00:00,3435.3,1462.75,713.68,1070.17,123.75,32.29
30-11-2023,10:00:00,3743.1,1541.05,746.8,1244.28,148.16,27.28
30-11-2023,12:00:00,3637.34,1475.48,745.14,1210.35,148.91,23.65
30-11-2023,14:00:00,3287.29,1313.21,698.82,1077.03,145.11,20.97
30-11-2023,16:00:00,3243.34,1287.93,665.15,1077.09,146.56,20.82
30-11-2023,18:00:00,3562.55,1458.15,763.94,1133.76,145.86,27.1
30-11-2023,20:00:00,3208.35,1359.56,658.42,1010.6,127.12,24.97
30-11-2023,22:00:00,2596.43,1107.97,515.17,815.24,112.89,20.63
30-11-2023,23:00:00,2327.28,970.98,457.22,769.57,104.14,17.36
01-12-2023,00:00:00,2052.7,825.94,399.47,692.17,97.07,15.24
01-12-2023,02:00:00,1757.98,698.91,326.9,609.75,91.51,14.54
01-12-2023,04:00:00,1701.09,701.57,299.12,580.13,89.06,14.89
01-12-2023,06:00:00,2615.16,1148.33,492.33,822.98,100.2,28.75
01-12-2023,08:00:00,3643.62,1539.32,778.01,1132.08,126.25,32.34
01-12-2023,10:00:00,3916.89,1601.76,795.1,1306.38,149.51,27.0
01-12-2023,12:00:00,3856.43,1530.77,813.23,1299.88,151.86,24.06
01-12-2023,14:00:00,3364.96,1329.83,705.15,1127.85,146.16,21.51
01-12-2023,16:00:00,3235.99,1278.24,659.18,1100.24,146.59,20.92
01-12-2023,18:00:00,3600.64,1456.72,762.64,1170.94,147.13,26.89
01-12-2023,20:00:00,3209.21,1335.47,668.65,1031.53,128.18,24.42
01-12-2023,22:00:00,2611.35,1119.53,521.86,812.1,111.39,20.26
02-12-2023,00:00:00,2075.23,842.94,406.54,690.79,98.27,15.2
02-12-2023,02:00:00,1764.79,707.81,324.74,611.39,90.27,14.3
02-12-2023,04:00:00,1714.03,710.63,305.59,583.27,88.8,14.63
02-12-2023,06:00:00,2457.86,1075.41,460.18,779.41,96.5,22.79
02-12-2023,08:00:00,3317.72,1408.55,696.87,1037.06,114.13,28.81
02-12-2023,10:00:00,3659.48,1579.96,759.33,1132.07,127.1,26.62
02-12-2023,12:00:00,3519.32,1491.09,745.16,1093.91,129.92,22.68
02-12-2023,14:00:00,3111.71,1302.77,671.84,963.26,122.17,18.63
02-12-2023,16:00:00,3030.61,1259.02,664.68,937.57,122.05,17.52
02-12-2023,18:00:00,3323.17,1426.41,718.67,989.79,131.65,25.62
02-12-2023,20:00:00,3077.07,1344.14,660.08,897.44,121.16,23.84
02-12-2023,22:00:00,2592.0,1132.18,536.75,770.91,109.21,20.16
02-12-2023,23:00:00,2341.52,1003.63,466.41,729.35,102.64,17.36
03-12-2023,00:00:00,2101.09,874.96,418.97,676.9,97.1,15.24
03-12-2023,02:00:00,1830.82,749.18,349.58,618.32,81.8,14.15
03-12-2023,04:00:00,1748.34,733.59,320.79,588.85,79.35,14.44
03-12-2023,06:00:00,2182.14,956.83,403.87,694.29,85.3,19.62
03-12-2023,08:00:00,3150.9,1355.46,627.89,1000.53,108.54,27.5
03-12-2023,10:00:00,3720.84,1589.22,742.22,1209.34,120.04,26.31
03-12-2023,12:00:00,3729.68,1577.4,754.25,1225.48,115.96,21.75
03-12-2023,14:00:00,3222.48,1356.71,654.93,1057.03,108.33,18.08
03-12-2023,16:00:00,2969.54,1211.37,616.1,988.1,107.69,17.98
03-12-2023,18:00:00,3286.05,1343.89,678.86,1073.8,126.12,25.61
03-12-2023,20:00:00,2989.27,1276.04,590.93,944.2,120.11,23.8
03-12-2023,22:00:00,2523.77,1087.08,489.5,796.09,107.36,19.77
03-12-2023,23:00:00,2317.48,967.84,441.46,770.08,98.64,17.11
04-12-2023,00:00:00,2070.77,847.49,394.81,702.07,90.18,14.92
04-12-2023,02:00:00,1800.61,722.2,331.53,633.03,81.01,14.27
04-12-2023,04:00:00,1769.4,724.4,317.89,617.65,78.14,14.52
04-12-2023,06:00:00,2628.75,1177.0,471.2,834.62,93.47,27.98
04-12-2023,08:00:00,3452.6,1507.2,668.79,1072.77,127.52,31.1
04-12-2023,10:00:00,3714.67,1543.62,724.41,1221.97,151.95,25.01
04-12-2023,12:00:00,3625.35,1478.8,711.72,1219.42,158.33,22.58
04-12-2023,14:00:00,3187.41,1288.11,671.48,1014.27,163.33,20.08
04-12-2023,16:00:00,3149.36,1232.87,633.0,1071.44,163.22,19.62
04-12-2023,18:00:00,3451.97,1413.55,712.44,1110.12,151.28,26.67
04-12-2023,20:00:00,3167.1,1331.17,630.32,1019.19,132.4,24.92
04-12-2023,22:00:00,2632.53,1125.23,527.37,838.08,109.44,20.51
04-12-2023,23:00:00,2399.47,1009.94,466.16,775.86,98.51,17.08
05-12-2023,00:00:00,2135.63,897.49,404.88,703.7,93.36,15.41
05-12-2023,02:00:00,1857.79,782.68,334.75,625.22,83.34,14.38
05-12-2023,04:00:00,1823.17,785.89,314.41,608.03,82.74,14.78
05-12-2023,06:00:00,2685.67,1188.8,500.75,847.62,94.62,28.82
05-12-2023,08:00:00,3541.71,1480.67,747.93,1125.5,132.68,32.34
05-12-2023,10:00:00,3830.67,1532.14,768.18,1309.17,159.24,26.4
05-12-2023,12:00:00,3571.71,1409.2,732.14,1238.89,147.47,22.45
05-12-2023,14:00:00,3223.69,1285.85,651.52,1094.87,140.41,19.39
05-12-2023,16:00:00,3098.54,1222.4,606.36,1104.57,138.29,20.14
05-12-2023,18:00:00,3522.97,1464.26,678.89,1135.28,153.72,27.3
05-12-2023,20:00:00,3155.28,1344.32,614.1,1015.76,128.73,25.37
05-12-2023,22:00:00,2611.75,1117.38,507.93,832.26,107.39,21.04
05-12-2023,23:00:00,2289.89,947.71,435.29,757.52,108.37,17.36
06-12-2023,00:00:00,2031.04,827.65,381.23,695.48,92.9,15.61
06-12-2023,02:00:00,1709.99,694.49,295.7,609.28,79.94,14.5
06-12-2023,04:00:00,1662.27,689.78,277.09,581.3,83.22,15.06
06-12-2023,06:00:00,2595.3,1145.65,467.1,822.78,99.03,28.8
06-12-2023,08:00:00,3542.23,1520.75,718.81,1103.19,132.08,33.05
06-12-2023,10:00:00,3845.57,1593.86,760.38,1257.38,163.68,27.16
06-12-2023,12:00:00,3618.12,1453.35,724.08,1220.6,162.2,23.01
06-12-2023,14:00:00,3231.04,1282.02,651.23,1089.51,152.76,20.6
06-12-2023,16:00:00,3215.86,1276.21,641.27,1092.5,155.18,19.69
06-12-2023,18:00:00,3595.04,1476.74,733.84,1167.19,155.98,27.28
06-12-2023,20:00:00,3200.36,1354.79,640.55,1028.21,123.09,26.31
06-12-2023,22:00:00,2599.57,1107.98,515.19,817.16,112.24,21.89
06-12-2023,23:00:00,2330.22,995.4,446.88,752.73,94.96,18.12
07-12-2023,00:00:00,2024.95,826.86,390.85,684.2,87.21,15.88
07-12-2023,02:00:00,1722.38,699.97,311.25,595.8,84.07,15.01
07-12-2023,04:00:00,1673.18,696.67,292.19,570.75,80.06,15.38
07-12-2023,06:00:00,2576.59,1139.75,472.07,813.26,98.18,28.92
07-12-2023,08:00:00,3508.36,1484.82,712.3,1105.0,132.57,32.33
07-12-2023,10:00:00,3810.84,1554.35,746.35,1284.12,162.09,27.92
07-12-2023,12:00:00,3614.78,1461.64,740.03,1202.63,150.15,23.34
07-12-2023,14:00:00,3240.94,1285.75,665.58,1097.75,147.63,20.29
07-12-2023,16:00:00,3178.04,1235.5,632.68,1092.97,165.42,20.52
07-12-2023,18:00:00,3629.44,1466.33,734.68,1177.85,178.73,27.93
07-12-2023,20:00:00,3236.56,1342.37,630.67,1060.16,145.93,26.35
07-12-2023,22:00:00,2609.58,1111.66,493.48,825.35,133.12,21.78
07-12-2023,23:00:00,2333.81,970.03,448.83,758.37,116.66,18.15
08-12-2023,00:00:00,2152.36,866.96,407.7,730.3,108.35,16.11
08-12-2023,02:00:00,1747.55,715.94,314.17,591.51,94.21,15.24
08-12-2023,04:00:00,1674.55,701.73,287.12,561.57,92.67,15.69
08-12-2023,06:00:00,2594.26,1155.46,487.89,787.33,109.51,29.43
08-12-2023,08:00:00,3611.28,1548.26,766.35,1078.24,149.66,34.24
08-12-2023,10:00:00,4029.45,1652.7,810.7,1325.73,172.79,28.85
08-12-2023,12:00:00,3826.59,1534.61,793.07,1263.62,175.75,24.17
08-12-2023,14:00:00,3316.93,1291.33,685.57,1121.2,169.85,20.89
08-12-2023,16:00:00,3219.9,1279.26,640.79,1087.61,164.28,20.73
08-12-2023,18:00:00,3602.25,1448.34,734.8,1179.98,169.83,28.37
08-12-2023,20:00:00,3192.34,1329.41,617.14,1028.29,159.02,26.65
08-12-2023,22:00:00,2583.77,1102.74,491.65,816.68,126.26,21.83
09-12-2023,00:00:00,2050.91,829.04,389.48,693.62,103.11,16.19
09-12-2023,02:00:00,1739.32,696.92,311.55,607.77,91.65,14.86
09-12-2023,04:00:00,1669.04,691.36,283.07,573.56,90.09,15.48
09-12-2023,06:00:00,2302.46,1002.43,418.53,734.93,100.3,24.39
09-12-2023,08:00:00,3365.47,1429.54,703.16,1036.39,135.31,30.46
09-12-2023,10:00:00,3833.58,1636.98,809.1,1191.28,131.5,29.28
09-12-2023,12:00:00,3670.15,1543.74,808.49,1132.36,126.59,23.41
09-12-2023,14:00:00,3087.74,1294.64,664.0,957.48,123.67,18.64
09-12-2023,16:00:00,2982.37,1263.19,644.7,915.33,119.67,18.4
09-12-2023,18:00:00,3388.66,1439.32,747.35,1004.66,135.32,27.46
09-12-2023,20:00:00,3055.89,1357.99,629.47,888.39,125.25,26.39
09-12-2023,22:00:00,2518.82,1129.81,497.12,733.69,112.17,22.11
09-12-2023,23:00:00,2249.91,980.13,441.48,682.88,101.78,19.26
10-12-2023,00:00:00,1963.11,833.69,396.62,620.08,88.88,16.95
10-12-2023,02:00:00,1662.3,699.61,312.49,535.15,83.29,15.83
10-12-2023,04:00:00,1595.0,681.93,287.99,513.67,80.82,16.16
10-12-2023,06:00:00,2086.8,919.39,397.47,640.9,87.46,21.28
10-12-2023,08:00:00,3169.95,1357.47,665.6,973.52,110.7,29.28
10-12-2023,10:00:00,3802.94,1600.13,774.25,1251.05,119.95,29.05
10-12-2023,12:00:00,3788.21,1545.42,804.24,1262.59,112.91,23.92
10-12-2023,14:00:00,3188.01,1294.15,681.74,1049.35,109.8,19.69
10-12-2023,16:00:00,2871.81,1131.9,598.4,986.8,108.43,18.9
10-12-2023,18:00:00,3209.74,1315.57,662.78,1038.44,129.22,27.27
10-12-2023,20:00:00,3067.46,1288.79,614.48,975.71,132.47,26.87
