temperature,humidity,wind_speed,precipitation,dateTime,DELHI,BRPL,BYPL,NDPL,NDMC,MES
36.4255,34.5,18.638092,0.0,2024-05-21 14:00:00,7234.06,3111.49,1546.63,2113.49,345.22,48.49
34.1755,44.5,21.031548,0.0,2024-05-21 16:00:00,7584.31,3310.07,1628.13,2176.43,348.93,48.72
32.500496,52.0,30.577633,0.0,2024-05-21 18:00:00,6580.26,2863.83,1459.17,1869.33,287.14,38.25
31.3505,55.5,33.6605,0.0,2024-05-21 20:00:00,6385.73,2851.44,1372.84,1830.91,230.84,37.63
30.275501,60.5,30.11549,0.0,2024-05-21 22:00:00,7308.7,3329.89,1594.01,2062.6,213.95,38.81
30.7505,61.0,25.45363,0.0,2024-05-22 00:00:00,7502.56,3326.45,1692.86,2177.16,197.8,37.07
33.500496,53.0,25.939205,0.0,2024-05-22 02:00:00,6819.59,3052.91,1520.41,1960.35,185.43,35.16
37.2255,43.0,21.748264,0.0,2024-05-22 04:00:00,6215.69,2784.31,1380.22,1778.51,179.81,33.84
40.400497,34.5,14.899885,0.05,2024-05-22 06:00:00,5460.36,2430.73,1216.3,1549.1,179.56,32.83
42.1755,27.0,8.781208,0.0,2024-05-22 08:00:00,5227.43,2312.05,1223.47,1385.8,217.58,36.89
41.6755,26.0,6.874606,0.0,2024-05-22 10:00:00,6104.79,2672.84,1328.61,1668.52,328.5,48.37
39.525497,30.5,15.669491,0.0,2024-05-22 12:00:00,6939.47,2969.48,1509.75,2003.57,346.62,49.5
36.625496,40.5,27.252724,0.0,2024-05-22 14:00:00,7535.64,3252.36,1643.66,2165.3,354.55,49.31
34.0505,51.0,32.039703,0.0,2024-05-22 16:00:00,7859.27,3412.64,1721.51,2242.79,362.72,47.02
32.525497,54.5,29.229826,0.0,2024-05-22 18:00:00,6850.78,2976.39,1528.8,1930.93,309.98,39.74
31.3755,57.0,28.201572,0.0,2024-05-22 20:00:00,6674.37,2990.59,1458.61,1877.99,244.4,39.46
30.425499,60.5,26.340057,0.0,2024-05-22 22:00:00,7438.03,3440.73,1602.58,2060.58,224.81,40.29
30.9505,58.0,27.460438,0.0,2024-05-23 00:00:00,7645.5,3460.26,1702.64,2161.88,210.58,37.78
33.9255,47.5,25.498703,0.0,2024-05-23 02:00:00,6902.04,3139.32,1518.06,1952.46,190.8,35.8
37.1755,37.5,23.00796,0.0,2024-05-23 04:00:00,6234.07,2825.8,1378.93,1756.39,178.24,34.01
39.8255,29.5,19.05291,0.0,2024-05-23 06:00:00,5421.87,2444.24,1171.15,1560.75,167.8,32.22
41.2005,26.5,14.572335,0.0,2024-05-23 08:00:00,5012.27,2251.35,1116.23,1382.45,185.24,29.39
40.5755,28.0,13.948555,0.0,2024-05-23 10:00:00,5680.95,2512.19,1210.92,1646.88,224.14,32.29
38.025497,34.0,21.910973,0.0,2024-05-23 12:00:00,6561.89,2872.48,1442.32,1899.43,252.78,35.22
35.1255,42.5,25.164703,0.0,2024-05-23 14:00:00,7136.73,3115.27,1588.19,2063.39,266.38,35.71
33.150497,50.5,23.829937,0.0,2024-05-23 16:00:00,7463.97,3265.29,1679.07,2139.55,272.18,36.96
31.925499,55.0,25.972254,0.0,2024-05-23 18:00:00,6575.21,2872.6,1504.66,1854.79,245.77,34.91
30.9505,59.0,26.856812,0.0,2024-05-23 20:00:00,6346.93,2815.66,1382.13,1842.19,220.25,34.79
30.550499,61.5,29.688217,0.0,2024-05-23 22:00:00,7166.2,3273.07,1564.41,2005.37,217.79,37.46
31.525497,58.5,23.766565,0.0,2024-05-24 00:00:00,7535.5,3349.8,1728.27,2145.7,203.76,36.3
34.9255,44.5,21.94896,0.0,2024-05-24 02:00:00,6835.14,3074.13,1536.13,1937.32,188.51,34.11
38.0505,34.5,15.702131,0.0,2024-05-24 04:00:00,6134.9,2757.92,1361.53,1744.76,179.77,33.23
40.2005,30.5,7.0525875,0.0,2024-05-24 06:00:00,5363.53,2395.92,1199.71,1523.74,166.13,30.94
41.275497,26.5,6.164833,0.0,2024-05-24 08:00:00,5181.64,2280.44,1153.55,1437.6,222.87,37.95
40.900497,27.0,10.607252,0.0,2024-05-24 10:00:00,6036.26,2599.56,1286.75,1720.1,339.59,47.33
38.875496,31.5,13.034985,0.0,2024-05-24 12:00:00,6735.58,2868.82,1476.67,1911.17,368.33,48.98
36.0755,42.5,20.857845,0.0,2024-05-24 14:00:00,7279.78,3123.17,1590.52,2073.62,373.39,50.52
34.075497,51.5,19.526371,0.0,2024-05-24 16:00:00,7708.35,3298.09,1706.85,2201.61,378.5,50.02
32.6755,57.0,21.072088,0.0,2024-05-24 18:00:00,6777.87,2929.27,1506.16,1924.3,304.48,38.89
31.675499,62.0,19.767017,0.0,2024-05-24 20:00:00,6521.69,2900.95,1412.58,1865.02,242.94,38.23
31.1005,64.0,15.643246,0.0,2024-05-24 22:00:00,7236.44,3285.33,1564.12,2056.75,222.78,38.98
32.1255,60.5,10.234166,0.0,2024-05-25 00:00:00,7562.09,3390.94,1682.01,2173.91,206.44,36.86
36.3505,44.5,2.888165,0.0,2024-05-25 02:00:00,6938.77,3091.51,1566.1,1989.0,191.16,35.08
40.0005,33.5,3.5214295,0.0,2024-05-25 04:00:00,6277.94,2810.62,1391.54,1801.39,181.14,33.55
42.275497,26.5,13.984987,0.0,2024-05-25 06:00:00,5545.03,2470.53,1238.59,1583.83,168.59,30.94
43.3505,21.5,21.11943,0.0,2024-05-25 08:00:00,4978.82,2211.66,1130.81,1393.32,169.86,29.37
43.0505,20.5,22.92625,0.0,2024-05-25 10:00:00,4910.18,2251.44,1081.24,1311.92,187.73,32.02
40.8755,22.5,21.636364,0.0,2024-05-25 12:00:00,5548.13,2567.56,1199.12,1491.4,203.38,33.98
37.825497,29.0,24.158142,0.0,2024-05-25 14:00:00,6239.17,2900.84,1363.26,1678.77,215.88,34.77
35.2255,36.0,24.874596,0.0,2024-05-25 16:00:00,6493.72,3050.89,1429.45,1695.15,220.52,35.99
33.125496,44.5,21.251968,0.0,2024-05-25 18:00:00,5556.58,2598.1,1246.19,1423.34,202.38,33.86
31.7005,51.0,18.51223,0.0,2024-05-25 20:00:00,5486.29,2584.6,1197.89,1420.44,197.8,33.41
30.1755,56.5,16.35459,0.0,2024-05-25 22:00:00,6532.26,3064.45,1421.87,1745.45,202.78,35.65
30.8255,55.0,12.377148,0.0,2024-05-26 00:00:00,7102.15,3291.31,1580.14,1929.07,198.27,35.2
36.250496,36.0,6.130727,0.0,2024-05-26 02:00:00,6542.57,3010.02,1477.59,1781.32,178.2,33.22
41.000496,24.0,10.5697,0.0,2024-05-26 04:00:00,5900.2,2709.66,1331.08,1604.27,167.89,31.25
43.8505,17.5,12.57426,0.0,2024-05-26 06:00:00,5084.78,2328.77,1157.32,1367.18,153.88,29.39
45.2255,13.5,14.847492,0.0,2024-05-26 08:00:00,4695.2,2125.99,1086.64,1247.14,165.5,27.09
44.8505,14.5,17.303963,0.0,2024-05-26 10:00:00,5078.66,2205.65,1143.89,1469.36,181.66,29.81
41.825497,18.5,20.328342,0.0,2024-05-26 12:00:00,5731.46,2484.49,1257.6,1706.82,202.31,33.19
38.0505,26.5,21.759789,0.0,2024-05-26 14:00:00,6484.17,2871.9,1402.22,1911.42,202.26,34.76
35.6755,34.5,21.27372,0.0,2024-05-26 16:00:00,6947.33,3067.89,1535.4,2014.72,224.37,37.04
33.7005,43.0,20.162283,0.0,2024-05-26 18:00:00,6075.29,2707.2,1352.31,1715.67,208.18,34.97
30.025501,58.0,23.690685,0.0,2024-05-26 20:00:00,6084.86,2734.02,1335.71,1706.36,212.11,35.59
29.175499,64.0,18.541052,0.0,2024-05-26 22:00:00,7097.62,3270.39,1549.79,1958.04,214.2,38.35
30.400501,64.0,14.000545,0.0,2024-05-27 00:00:00,7561.51,3418.18,1707.82,2120.32,209.67,37.16
35.5755,48.5,9.266165,0.0,2024-05-27 02:00:00,6986.42,3157.57,1575.87,1963.51,187.76,35.66
41.2255,30.5,6.679431,0.0,2024-05-27 04:00:00,6293.14,2839.99,1414.04,1771.29,174.83,33.24
44.6755,16.5,16.257381,0.0,2024-05-27 06:00:00,5547.5,2485.73,1270.71,1542.38,163.99,32.02
45.4505,13.5,17.431644,0.0,2024-05-27 08:00:00,5276.67,2331.97,1190.13,1439.48,223.6,38.73
44.9505,13.0,16.641228,0.0,2024-05-27 10:00:00,6123.15,2643.65,1299.56,1731.14,342.17,48.42
41.8755,18.0,15.673283,0.0,2024-05-27 12:00:00,6833.97,2951.01,1437.24,1954.24,377.27,49.28
37.9755,30.5,11.349108,0.0,2024-05-27 14:00:00,7388.62,3235.58,1555.56,2099.37,377.05,50.51
35.250496,36.5,7.7498517,0.0,2024-05-27 16:00:00,7812.71,3443.74,1668.84,2199.11,375.93,50.97
32.900497,43.0,7.9065533,0.0,2024-05-27 18:00:00,6805.23,3028.33,1458.7,1892.32,322.08,39.58
31.4755,48.5,9.594687,0.0,2024-05-27 20:00:00,6395.16,2878.02,1383.99,1794.45,240.58,37.74
30.650501,49.0,9.39311,0.0,2024-05-27 22:00:00,7412.06,3389.45,1626.66,2057.85,226.07,39.72
31.3255,50.5,5.432026,0.0,2024-05-28 00:00:00,7796.59,3533.94,1745.72,2196.4,208.94,37.37
36.1755,40.0,3.823812,0.0,2024-05-28 02:00:00,7101.11,3203.89,1600.78,1997.34,195.96,35.68
42.1005,22.0,9.205469,0.0,2024-05-28 04:00:00,6413.2,2889.5,1438.32,1799.49,191.49,33.47
45.4505,11.5,13.682171,0.0,2024-05-28 06:00:00,5618.33,2512.63,1289.21,1560.76,170.98,31.45
46.3505,9.5,16.344019,0.0,2024-05-28 08:00:00,5373.54,2399.52,1226.75,1442.45,215.0,38.8
45.750496,10.0,16.052174,0.0,2024-05-28 10:00:00,6204.14,2695.59,1299.44,1736.51,360.79,48.06
42.2505,15.5,11.939244,0.0,2024-05-28 12:00:00,6771.21,2927.54,1429.54,1930.65,370.24,48.95
38.3505,27.0,10.855492,0.0,2024-05-28 14:00:00,7377.37,3208.66,1564.65,2110.34,370.53,48.7
36.2255,29.0,12.298956,0.0,2024-05-28 16:00:00,7784.21,3395.64,1676.75,2234.73,355.33,50.33
35.000496,33.5,14.926982,0.0,2024-05-28 18:00:00,6783.4,2987.01,1469.89,1920.65,302.04,39.28
33.4505,39.5,20.625908,0.0,2024-05-28 20:00:00,6358.07,2775.03,1419.41,1843.59,223.52,36.16
32.625496,42.0,17.618073,0.0,2024-05-28 22:00:00,7313.12,3270.82,1628.41,2100.48,206.23,38.4
31.5755,50.5,9.294505,0.0,2024-05-29 00:00:00,7731.77,3399.77,1784.94,2245.97,190.75,36.9
34.7255,44.5,9.896067,0.0,2024-05-29 02:00:00,7092.86,3115.69,1629.0,2065.08,180.65,35.31
40.775497,25.0,4.783142,0.0,2024-05-29 04:00:00,6451.29,2844.36,1480.37,1857.88,174.1,33.3
45.0505,15.5,1.8,0.0,2024-05-29 06:00:00,5717.12,2518.42,1304.38,1633.74,175.2,32.87
46.750496,12.0,5.345692,0.0,2024-05-29 08:00:00,5294.84,2334.47,1160.26,1478.24,233.74,38.63
45.775497,12.0,15.232828,0.0,2024-05-29 10:00:00,6070.08,2610.57,1263.51,1746.86,342.29,49.1
40.9755,19.0,14.9360285,0.0,2024-05-29 12:00:00,7169.4,3104.47,1533.31,2044.05,368.11,51.33
37.750496,24.0,21.838531,0.0,2024-05-29 14:00:00,7770.09,3260.06,1749.4,2262.32,370.46,51.42
34.275497,42.0,11.610293,0.0,2024-05-29 16:00:00,8161.95,3572.74,1791.1,2282.96,387.7,49.91
33.3005,51.0,25.838163,0.0,2024-05-29 18:00:00,6566.74,2826.28,1467.79,1873.08,291.26,38.43
32.3255,56.5,23.100674,0.0,2024-05-29 20:00:00,6382.23,2847.38,1408.11,1802.83,226.0,37.04
31.1005,65.0,15.726095,0.0,2024-05-29 22:00:00,7361.47,3365.24,1603.47,2072.91,211.43,40.03
32.4505,64.5,2.7239985,0.0,2024-05-30 00:00:00,7796.66,3478.81,1762.32,2239.36,204.07,37.37
38.2005,33.0,4.6752,0.0,2024-05-30 02:00:00,7239.25,3242.44,1637.65,2073.65,180.55,36.18
41.9755,22.0,7.01989,0.0,2024-05-30 04:00:00,6631.99,2991.83,1485.7,1883.09,173.97,34.48
44.8505,13.5,13.947491,0.0,2024-05-30 06:00:00,5798.66,2590.04,1327.44,1625.58,166.89,33.65
45.9505,9.0,14.895697,0.0,2024-05-30 08:00:00,5361.16,2360.47,1210.57,1481.57,219.98,37.7
45.4755,8.0,18.072842,0.0,2024-05-30 10:00:00,6141.65,2656.46,1288.55,1751.42,340.29,47.97
42.4255,11.0,18.139843,0.0,2024-05-30 12:00:00,6930.6,2993.06,1470.36,1993.25,358.88,49.11
37.8255,18.5,21.061424,0.0,2024-05-30 14:00:00,7548.72,3279.24,1624.59,2159.17,369.56,49.92
35.4255,29.5,11.516031,0.0,2024-05-30 16:00:00,7926.77,3416.06,1738.36,2274.53,372.44,50.04
33.4255,37.5,10.675983,0.0,2024-05-30 18:00:00,6829.27,2946.28,1517.71,1950.03,301.98,39.11
31.925499,46.5,9.087867,0.0,2024-05-30 20:00:00,6328.86,2792.82,1407.7,1803.26,229.04,35.88
30.6005,53.5,6.988468,0.0,2024-05-30 22:00:00,7281.66,3330.17,1581.32,2055.19,210.07,38.71
30.7255,56.5,6.54463,0.0,2024-05-31 00:00:00,7858.53,3545.88,1761.46,2241.13,198.19,37.95
35.7255,37.0,8.952446,0.0,2024-05-31 02:00:00,7204.57,3226.51,1623.99,2063.73,186.88,35.99
41.0505,24.5,8.441285,0.0,2024-05-31 04:00:00,6472.46,2912.57,1456.98,1832.51,174.64,34.28
44.6755,16.0,14.447243,0.0,2024-05-31 06:00:00,5677.23,2525.87,1296.49,1601.11,168.26,31.48
45.7005,11.5,15.129644,0.0,2024-05-31 08:00:00,5394.01,2378.47,1220.23,1484.37,221.58,37.78
45.1005,11.5,15.486437,0.0,2024-05-31 10:00:00,6169.96,2668.4,1288.99,1769.99,336.19,47.84
42.000496,14.0,18.192886,0.0,2024-05-31 12:00:00,6847.38,2903.07,1472.5,1993.08,364.26,49.41
37.500496,23.0,16.072971,0.0,2024-05-31 14:00:00,7406.92,3229.05,1573.95,2115.25,367.31,49.35
34.400497,36.0,14.325956,0.0,2024-05-31 16:00:00,7813.49,3377.32,1703.52,2235.59,373.05,49.71
32.3755,42.5,9.302302,0.0,2024-05-31 18:00:00,6909.51,3020.78,1524.16,1951.46,307.1,40.42
30.525501,52.0,15.982423,0.0,2024-05-31 20:00:00,6541.49,2901.54,1429.47,1870.96,231.77,37.22
30.6255,51.0,16.825474,0.0,2024-05-31 22:00:00,7426.71,3340.91,1643.81,2118.1,214.76,38.57
32.275497,46.5,13.211803,0.0,2024-06-01 00:00:00,7913.68,3544.74,1773.85,2279.87,201.9,37.89
34.9755,37.0,17.198498,0.0,2024-06-01 02:00:00,7284.99,3259.52,1652.8,2081.27,186.59,35.53
40.275497,22.5,11.081749,0.0,2024-06-01 04:00:00,6601.81,2969.79,1484.05,1872.62,178.32,34.38
44.4505,14.0,5.819457,0.0,2024-06-01 06:00:00,5756.02,2591.93,1278.76,1632.81,171.17,31.68
44.4255,12.0,11.690085,0.0,2024-06-01 08:00:00,5314.06,2375.36,1197.24,1467.8,190.3,33.3
41.4755,16.5,16.092403,0.0,2024-06-01 10:00:00,5771.01,2569.61,1265.86,1586.58,254.72,39.43
38.750496,24.5,7.5375156,0.0,2024-06-01 12:00:00,6481.46,2845.36,1429.68,1820.61,279.45,41.29
35.875496,34.0,16.529766,0.0,2024-06-01 14:00:00,7110.84,3170.32,1569.99,1990.3,271.79,40.85
33.150497,38.0,26.283142,0.0,2024-06-01 16:00:00,6752.65,3004.99,1602.05,1783.92,261.05,36.64
30.650501,47.5,21.467287,0.0,2024-06-01 18:00:00,5969.13,2618.82,1417.14,1616.63,228.48,33.47
29.8255,51.5,30.089758,0.0,2024-06-01 20:00:00,5838.02,2654.39,1302.75,1587.68,203.66,34.04
29.400501,55.0,15.373489,0.0,2024-06-01 22:00:00,6654.68,3078.75,1454.84,1821.44,200.56,35.84
30.2505,54.0,8.458632,0.0,2024-06-02 00:00:00,7232.57,3291.63,1637.57,2002.99,196.43,35.4
34.7255,37.5,2.994779,0.0,2024-06-02 02:00:00,6657.78,3001.25,1525.44,1858.74,174.98,34.11
39.150497,26.5,7.347259,0.0,2024-06-02 04:00:00,6086.85,2747.07,1385.95,1695.56,167.96,32.51
41.750496,20.5,9.038544,0.0,2024-06-02 06:00:00,5320.71,2394.37,1218.85,1482.67,145.44,30.12
42.8005,18.5,10.272512,0.0,2024-06-02 08:00:00,4845.1,2135.91,1120.09,1355.53,161.4,27.65
42.3505,18.0,11.09533,0.0,2024-06-02 10:00:00,5047.09,2151.89,1130.14,1515.37,173.23,28.52
39.9755,22.0,11.847232,0.0,2024-06-02 12:00:00,5638.33,2436.64,1239.5,1687.18,190.52,30.93
36.3005,32.5,12.493868,0.0,2024-06-02 14:00:00,6321.46,2787.15,1366.29,1866.22,206.73,34.92
34.025497,40.5,16.862463,0.0,2024-06-02 16:00:00,6746.68,2966.88,1483.44,1980.41,215.87,36.15
33.3005,43.5,33.3652,0.0,2024-06-02 18:00:00,5978.94,2637.1,1322.18,1721.55,206.69,34.65
33.125496,45.0,34.92885,0.0,2024-06-02 20:00:00,5806.27,2570.57,1295.13,1645.19,206.48,33.82
32.0005,49.5,32.58517,0.0,2024-06-02 22:00:00,6637.1,3048.28,1434.72,1849.35,204.04,37.69
32.3255,50.5,19.022636,0.0,2024-06-03 00:00:00,7309.15,3335.93,1619.95,2054.42,193.72,37.25
35.4255,42.0,8.567917,0.0,2024-06-03 02:00:00,6746.81,3064.56,1500.88,1902.85,179.18,35.25
39.625496,31.5,13.763107,0.0,2024-06-03 04:00:00,6050.34,2704.5,1357.17,1725.64,172.13,33.43
42.775497,23.0,17.716385,0.0,2024-06-03 06:00:00,5353.48,2380.53,1217.24,1506.3,166.82,31.8
44.0755,16.5,20.833412,0.0,2024-06-03 08:00:00,5100.53,2263.17,1155.16,1385.33,212.41,37.43
43.500496,16.5,19.63113,0.0,2024-06-03 10:00:00,5882.23,2550.43,1210.74,1685.55,331.91,47.7
41.2005,20.5,15.210201,0.0,2024-06-03 12:00:00,6601.06,2839.43,1337.78,1941.18,364.22,49.58
37.5755,31.0,27.255375,0.1,2024-06-03 14:00:00,7176.76,3145.84,1461.6,2072.07,376.77,51.52
34.650497,36.5,19.762213,0.0,2024-06-03 16:00:00,7692.94,3357.17,1617.53,2219.17,374.57,51.34
32.9755,44.0,14.797153,0.0,2024-06-03 18:00:00,6674.33,2923.98,1438.13,1906.35,303.52,39.15
31.1255,50.0,13.153988,0.0,2024-06-03 20:00:00,6236.57,2812.43,1313.31,1787.86,227.43,36.6
30.2005,56.0,9.622526,0.0,2024-06-03 22:00:00,7252.71,3302.81,1568.95,2062.33,210.89,38.73
31.650497,53.0,8.659364,0.0,2024-06-04 00:00:00,7722.37,3501.96,1709.53,2193.48,205.17,38.75
37.150497,31.5,6.2922716,0.0,2024-06-04 02:00:00,6931.37,3106.6,1545.78,1993.85,182.89,36.4
41.000496,19.5,4.755567,0.0,2024-06-04 04:00:00,6291.22,2833.62,1393.32,1790.06,180.27,34.19
42.7255,17.5,6.846215,0.0,2024-06-04 06:00:00,5520.52,2470.46,1229.68,1557.28,178.35,32.3
43.775497,15.5,11.153779,0.0,2024-06-04 08:00:00,5278.94,2314.7,1189.32,1466.35,220.6,38.15
43.4755,15.0,16.416218,0.0,2024-06-04 10:00:00,6077.9,2608.55,1255.35,1778.44,329.4,47.48
41.125496,19.0,14.302908,0.0,2024-06-04 12:00:00,6839.84,2902.18,1470.45,2005.76,346.32,49.71
38.2255,28.0,16.973007,0.0,2024-06-04 14:00:00,7454.41,3223.79,1581.55,2167.03,361.25,50.1
36.000496,34.5,10.893017,0.0,2024-06-04 16:00:00,7544.89,3327.31,1601.41,2138.26,357.11,51.35
34.8505,43.0,8.9037285,0.0,2024-06-04 18:00:00,6657.23,2899.32,1427.99,1938.21,289.19,39.22
32.275497,56.0,17.171812,0.05,2024-06-04 20:00:00,6480.87,2847.79,1412.19,1891.99,230.65,36.66
32.025497,56.5,20.062103,0.05,2024-06-04 22:00:00,7212.12,3302.4,1542.51,2051.16,209.1,38.42
32.4755,58.5,6.1795893,0.0,2024-06-05 00:00:00,7595.44,3419.89,1663.08,2203.33,199.74,37.21
36.250496,41.5,4.0547056,0.0,2024-06-05 02:00:00,6953.66,3170.47,1506.76,1987.3,187.62,35.37
40.525497,26.5,15.099892,0.0,2024-06-05 04:00:00,6303.89,2882.86,1359.72,1789.53,177.91,33.92
43.075497,21.5,16.619356,0.0,2024-06-05 06:00:00,5571.9,2526.91,1211.76,1571.32,175.57,33.42
44.3505,17.0,18.056055,0.0,2024-06-05 08:00:00,5162.87,2302.97,1097.42,1464.56,214.04,34.84
43.650497,15.5,17.706444,0.0,2024-06-05 10:00:00,5951.88,2610.12,1215.6,1709.32,323.79,36.11
41.775497,17.5,18.061666,0.0,2024-06-05 12:00:00,6776.39,2930.27,1402.18,1992.82,354.72,32.0
37.9255,26.5,30.841515,0.05,2024-06-05 14:00:00,7389.83,3202.08,1563.71,2162.76,361.17,32.94
34.5755,43.5,33.06578,0.0,2024-06-05 16:00:00,7892.15,3443.45,1695.69,2284.42,361.99,31.64
32.4505,53.5,30.415062,0.0,2024-06-05 18:00:00,6881.12,2920.57,1549.43,2018.04,303.06,27.4
31.1005,61.5,12.818603,0.0,2024-06-05 20:00:00,6509.08,2891.84,1415.07,1866.79,249.21,25.89
29.0505,73.5,8.537452,0.0,2024-06-05 22:00:00,6636.25,3251.66,1222.2,1853.62,215.1,26.93
29.7005,70.0,4.952732,0.0,2024-06-06 00:00:00,6979.01,3268.99,1513.19,1906.05,199.24,24.33
34.4755,51.0,2.9891272,0.0,2024-06-06 02:00:00,6261.38,2876.11,1383.84,1744.66,174.17,23.04
37.900497,35.0,1.4692099,0.0,2024-06-06 04:00:00,5624.58,2591.41,1217.19,1573.85,166.74,21.97
40.3505,28.5,3.4198422,0.0,2024-06-06 06:00:00,4993.63,2273.28,1081.99,1412.1,158.39,20.46
42.000496,22.0,14.427284,0.0,2024-06-06 08:00:00,4551.85,2026.56,1039.67,1224.56,192.0,23.48
41.250496,22.5,15.172532,0.0,2024-06-06 10:00:00,5273.07,2278.42,1083.63,1526.2,304.62,29.65
38.750496,29.0,14.544587,0.0,2024-06-06 12:00:00,6306.96,2710.81,1352.88,1805.73,332.48,45.99
35.525497,39.5,18.575562,0.0,2024-06-06 14:00:00,6855.45,2956.48,1483.99,1970.0,332.53,47.28
33.0755,46.5,23.098717,0.0,2024-06-06 16:00:00,7388.95,3241.56,1590.05,2101.12,340.41,46.32
31.0755,50.5,22.093946,0.0,2024-06-06 18:00:00,6527.07,2842.0,1446.22,1839.3,299.41,37.19
29.7255,56.5,20.656143,0.0,2024-06-06 20:00:00,6051.24,2683.8,1327.56,1709.28,229.47,34.13
28.650501,60.5,21.125393,0.0,2024-06-06 22:00:00,6900.15,3153.02,1514.1,1918.59,212.46,36.81
29.550499,58.5,18.271645,0.0,2024-06-07 00:00:00,6812.35,3088.69,1507.11,1923.3,195.1,33.67
34.1755,42.0,9.221197,0.0,2024-06-07 02:00:00,6307.76,2858.68,1400.95,1781.03,174.93,32.25
38.0755,30.0,13.713825,0.0,2024-06-07 04:00:00,5605.15,2553.74,1220.16,1580.45,167.08,30.41
40.7255,24.5,15.912109,0.0,2024-06-07 06:00:00,4908.1,2232.12,1071.03,1370.57,157.61,29.33
42.000496,21.5,20.596462,0.0,2024-06-07 08:00:00,4752.0,2132.66,1021.6,1309.76,210.31,31.77
41.3505,21.5,21.88253,0.05,2024-06-07 10:00:00,5616.44,2449.33,1148.24,1602.58,320.64,42.55
38.6005,26.0,24.480267,0.0,2024-06-07 12:00:00,6329.99,2686.25,1330.77,1846.71,355.13,44.52
35.2005,34.5,27.925877,0.0,2024-06-07 14:00:00,6829.82,2946.55,1435.87,1984.11,351.99,45.72
33.500496,40.5,31.626766,0.0,2024-06-07 16:00:00,7315.07,3224.14,1535.82,2085.92,360.57,35.93
32.275497,47.0,31.279306,0.0,2024-06-07 18:00:00,6480.07,2818.97,1433.37,1827.62,303.25,37.49
31.150501,51.5,29.51286,0.0,2024-06-07 20:00:00,5951.14,2639.05,1283.98,1710.49,224.22,34.9
29.925499,57.0,29.531013,0.0,2024-06-07 22:00:00,6678.2,3065.95,1411.57,1891.02,209.19,37.05
30.7505,54.5,26.166466,0.0,2024-06-08 00:00:00,7340.87,3320.47,1618.3,2090.63,205.18,36.49
35.5505,38.0,15.4745865,0.0,2024-06-08 02:00:00,6676.62,3012.25,1482.5,1902.15,182.28,34.5
39.000496,24.5,21.291489,0.0,2024-06-08 04:00:00,5944.36,2678.35,1320.75,1684.55,174.52,32.58
40.900497,17.5,23.083065,0.0,2024-06-08 06:00:00,5192.14,2353.75,1140.25,1451.23,167.41,30.11
41.6005,17.0,22.66285,0.0,2024-06-08 08:00:00,4621.28,2072.59,1016.05,1264.32,193.8,31.03
41.025497,17.5,21.195784,0.0,2024-06-08 10:00:00,5137.14,2318.26,1092.59,1394.99,243.03,36.48
38.7255,21.0,20.81306,0.0,2024-06-08 12:00:00,5994.85,2641.57,1320.11,1656.75,281.74,39.17
35.500496,30.0,24.826382,0.0,2024-06-08 14:00:00,6417.54,2863.26,1415.41,1774.54,266.91,35.98
33.2005,38.0,23.295385,0.0,2024-06-08 16:00:00,6873.17,3072.25,1536.35,1889.95,270.45,37.23
31.3755,46.0,21.557161,0.0,2024-06-08 18:00:00,5978.48,2661.97,1389.74,1600.28,234.67,35.02
30.2505,49.5,25.394302,0.0,2024-06-08 20:00:00,5564.92,2553.22,1231.41,1482.53,211.81,33.1
29.400501,51.0,28.92474,0.0,2024-06-08 22:00:00,6279.77,2905.38,1354.2,1715.42,208.91,35.02
30.2505,50.0,28.046711,0.0,2024-06-09 00:00:00,6993.42,3202.65,1564.39,1921.43,200.09,35.14
34.5505,39.5,15.779854,0.0,2024-06-09 02:00:00,6391.24,2923.57,1437.04,1755.28,181.6,33.16
38.400497,28.0,18.807247,0.0,2024-06-09 04:00:00,5729.36,2622.74,1282.78,1566.45,171.51,31.37
41.1755,18.0,19.055847,0.0,2024-06-09 06:00:00,4943.38,2245.07,1109.06,1355.09,158.35,28.51
42.275497,13.5,21.973646,0.0,2024-06-09 08:00:00,4534.26,2031.83,1020.87,1249.74,162.14,26.05
41.7505,12.0,22.918514,0.0,2024-06-09 10:00:00,4773.52,2053.43,1054.88,1409.78,183.03,27.34
39.150497,14.5,21.64495,0.0,2024-06-09 12:00:00,5321.88,2295.98,1153.62,1591.89,202.72,30.36
35.5505,22.0,21.592419,0.0,2024-06-09 14:00:00,5938.79,2585.18,1297.99,1750.1,216.03,32.17
32.7005,30.0,22.09299,0.0,2024-06-09 16:00:00,6353.84,2780.01,1403.51,1849.91,225.59,34.46
30.4505,37.0,21.593327,0.0,2024-06-09 18:00:00,5566.56,2459.03,1231.12,1586.34,204.43,32.7
29.3755,39.5,25.113255,0.0,2024-06-09 20:00:00,5429.19,2429.27,1184.55,1530.49,202.52,31.74
28.7505,43.5,23.583067,0.0,2024-06-09 22:00:00,6326.43,2912.8,1355.92,1754.8,207.38,34.28
30.050499,43.5,24.309717,0.0,2024-06-10 00:00:00,7071.63,3218.84,1573.7,1976.15,204.34,34.36
35.5505,31.0,16.2892,0.0,2024-06-10 02:00:00,6510.03,2951.13,1463.23,1815.68,185.03,33.16
40.650497,20.0,14.373535,0.0,2024-06-10 04:00:00,5830.1,2649.15,1296.12,1622.91,175.44,31.25
