datetime,weekday,DELHI,BRPL,BYPL,NDMC,MES,temperature,humidity,wind_speed,precipitation
14-06-2024 20:00,Friday,6164.31,2743.67,1322.19,244.6,37.27,33.6005,45,36.07006,0
14-06-2024 22:00,Friday,6777.92,3102.69,1444.95,219.99,37.57,32.775497,47.5,37.475716,0
15-06-2024 00:00,Saturday,7669.17,3460.28,1684.96,210.61,37.43,33.7005,44.5,33.728497,0
15-06-2024 02:00,Saturday,7095.47,3181.5,1582.09,198,35.43,37.8005,33.5,25.149368,0
15-06-2024 04:00,Saturday,6445.23,2888.37,1430.28,189.8,34.14,41.900497,23.5,26.491405,0
15-06-2024 06:00,Saturday,5625.03,2511.9,1259.98,179.45,32.75,44.250496,19,22.6374,0
15-06-2024 08:00,Saturday,5179.03,2267.83,1163.35,213.12,32.89,45.125496,15.5,20.54243,0
15-06-2024 10:00,Saturday,5695.35,2544.28,1202.63,269.37,39.37,44.125496,16,23.039062,0
15-06-2024 12:00,Saturday,6555.08,2952.84,1430.09,290.13,41.94,41.400497,20.5,25.025831,0
15-06-2024 14:00,Saturday,7192.08,3159.03,1586.73,307.46,41.31,38.3005,27.5,24.156857,0
15-06-2024 16:00,Saturday,7638.56,3367.55,1724.03,307.14,39.96,36.4755,35,23.908545,0
15-06-2024 18:00,Saturday,6657.45,2938.23,1525.59,263.74,38.1,34.9755,42,22.036814,0
15-06-2024 20:00,Saturday,6177.58,2801.17,1378.97,230.3,35.83,33.900497,44.5,26.906193,0
15-06-2024 22:00,Saturday,7085.04,3276.29,1528.49,226.84,38.02,33.1755,46,31.475185,0
16-06-2024 00:00,Sunday,7785.42,3538.79,1738.68,216.57,37.87,34.025497,45.5,27.317917,0
16-06-2024 02:00,Sunday,7247.17,3278.75,1641.84,202.56,36.18,38.250496,36,16.665329,0
16-06-2024 04:00,Sunday,6605.54,2978.3,1493.41,192.31,34.62,42.3005,26.5,25.762766,0
16-06-2024 06:00,Sunday,5844.36,2604.23,1345.28,178.83,33.1,44.525497,20,24.571045,0
16-06-2024 08:00,Sunday,5104.78,2241.09,1172.89,177.1,30.01,45.3255,18,24.765594,0
16-06-2024 10:00,Sunday,5521.03,2392.35,1193.15,204.21,32.72,44.6005,17,25.962463,0
16-06-2024 12:00,Sunday,6215.9,2706.35,1353,220.03,35.51,42.275497,18,26.246616,0
16-06-2024 14:00,Sunday,6909.6,3058.75,1504.3,229.69,36.33,38.8505,23,30.747677,0
16-06-2024 16:00,Sunday,7283.39,3249.89,1583.72,238.97,38.1,36.750496,29.5,30.6865,0
16-06-2024 18:00,Sunday,6191.28,2723.24,1368.53,217.85,36.27,35.500496,34,30.234507,0
16-06-2024 20:00,Sunday,5942.77,2703.45,1273.69,216.25,35.39,34.3505,37,30.200127,0
16-06-2024 22:00,Sunday,7018.02,3234.47,1508.05,215.09,38.26,33.125496,41.5,32.596992,0
17-06-2024 00:00,Monday,7794.88,3529,1740.64,208.91,37.89,34.3505,40.5,33.684177,0
17-06-2024 02:00,Monday,7293.29,3280.74,1642.98,197.1,36.92,38.5505,33.5,20.444454,0
17-06-2024 04:00,Monday,6718.38,3024.47,1513.28,188.18,35.52,42.375496,28.5,26.180794,0
17-06-2024 06:00,Monday,5880.73,2672.58,1309.17,173.67,33.22,44.9755,22,22.24321,0
17-06-2024 08:00,Monday,5352.72,2408.51,1180.43,190.31,31.7,46.025497,18,23.766542,0
17-06-2024 10:00,Monday,6004.37,2671.64,1252.49,239.04,34.68,45.250496,17,24.77734,0
17-06-2024 12:00,Monday,6875.31,3059.62,1445.6,270.3,37.79,42.6005,20,25.279589,0
17-06-2024 14:00,Monday,5929.15,2554.68,1244.68,220.81,28.75,39.4505,27,30.466263,0
17-06-2024 16:00,Monday,7913.91,3529.09,1675.84,288.31,40.55,37.4255,34,28.190409,0
17-06-2024 18:00,Monday,6942.89,3137.24,1480.48,264.46,37.69,35.9505,41.5,23.236172,0
17-06-2024 20:00,Monday,6622.24,3021.42,1417.44,235.21,37.44,35.0505,46,23.670341,0
17-06-2024 22:00,Monday,7820.46,3547.25,1701.03,236.23,41.32,34.2255,47.5,26.479721,0
18-06-2024 00:00,Tuesday,8161.53,3602.04,1846.59,230.52,40.68,35.1005,44.5,31.824665,0
18-06-2024 02:00,Tuesday,7748.65,3442.5,1756.03,214.18,39.32,38.4255,35.5,26.144989,0
18-06-2024 04:00,Tuesday,7242.19,3250.11,1629.3,206.82,37.53,41.525497,29,30.108192,0
18-06-2024 06:00,Tuesday,6419.63,2900.21,1443.4,199.7,36.42,43.750496,25,25.962189,0
18-06-2024 08:00,Tuesday,6057.42,2735.62,1302.83,253.19,42.7,44.7255,22.5,26.379494,0
18-06-2024 10:00,Tuesday,6608.16,2700.08,1434.03,376.84,53.51,44.2255,21.5,24.53701,0
18-06-2024 12:00,Tuesday,7605.48,3302.6,1557.24,411.86,55.23,42.1755,23.5,23.34921,0
18-06-2024 14:00,Tuesday,8302.79,3603.25,1757.26,420.89,55.54,39.1255,31.5,25.274784,0
18-06-2024 16:00,Tuesday,8367.47,3640.85,1742.62,424.62,55.43,37.3505,37,28.378307,0
18-06-2024 18:00,Tuesday,7366.64,3253.04,1547.47,360.59,43.87,36.1755,41,32.115776,0
18-06-2024 20:00,Tuesday,6835,3084.86,1459.48,271.17,41.11,35.4755,42.5,35.60122,0
18-06-2024 22:00,Tuesday,7943.07,3655.97,1681.63,250.68,44.42,34.7255,42.5,26.011562,0.2
19-06-2024 00:00,Wednesday,8207.66,3683.92,1826.65,234.25,42.52,34.8255,45,26.00933,0
19-06-2024 02:00,Wednesday,7743.96,3499.6,1728.19,219.12,40.87,37.8505,38.5,20.58091,0
19-06-2024 04:00,Wednesday,7254.9,3284.96,1617.79,211.23,39.92,39.8505,35,20.422993,0
19-06-2024 06:00,Wednesday,6403.72,2891.54,1428.99,209.41,38.02,41.9755,29,18.878105,0
19-06-2024 08:00,Wednesday,6003.79,2647.57,1321.39,272.76,44.45,41.4755,30.5,17.01139,0.15
19-06-2024 10:00,Wednesday,6798.73,2987.63,1400.79,388.69,53.98,42.6755,27,20.08459,0
19-06-2024 12:00,Wednesday,7590.33,3265.62,1526.82,406.93,55.79,41.8255,27,23.263168,0
19-06-2024 14:00,Wednesday,8129.23,3492.33,1761.53,430.16,49.4,39.125496,38,22.823982,0.15
19-06-2024 16:00,Wednesday,8529.03,3723.36,1819.87,434.57,52.7,36.250496,46.5,17.073936,0.05
19-06-2024 18:00,Wednesday,7368.51,3267.24,1602.94,357.78,45.17,30.1255,68,29.602833,0.4
19-06-2024 20:00,Wednesday,6888.89,3083.23,1494.55,277.59,41.85,29.8005,70.5,13.928385,0
19-06-2024 22:00,Wednesday,7714.46,3600.05,1618.86,243.91,43.45,29.6005,71,11.611097,0
20-06-2024 00:00,Thursday,7376.42,3355.54,1627.35,219.35,39.08,30.550499,68.5,14.806831,0
20-06-2024 02:00,Thursday,7041.67,3192.45,1563.02,203.56,37.47,34.0755,57,7.2939944,0
20-06-2024 04:00,Thursday,6521.62,2966.84,1432.87,198.24,35.97,35.775497,47.5,5.828684,0
20-06-2024 06:00,Thursday,5706.45,2579.51,1260.95,191.93,34.29,37.4755,42,3.819104,0
20-06-2024 08:00,Thursday,5189.24,2312.78,1135.7,242.84,38.6,39.025497,36.5,4.996795,0
20-06-2024 10:00,Thursday,5784.87,2515.99,1178.64,341.84,47.22,38.750496,37.5,4.892497,0
20-06-2024 12:00,Thursday,6586,2812.92,1367.57,387.49,50.22,37.525497,40.5,6.2999997,0
20-06-2024 14:00,Thursday,7041.62,3079.63,1454.59,373.5,52.67,35.6755,49.5,11.7731495,0
20-06-2024 16:00,Thursday,7677.48,3358.96,1666.74,383.05,53.29,34.1005,55.5,13.48302,0
20-06-2024 18:00,Thursday,6901.98,2998.86,1524.86,317.21,43.02,32.8255,61,14.336038,0
20-06-2024 20:00,Thursday,6401.34,2901.51,1349.45,242.88,40.38,31.950499,63.5,20.621311,0
20-06-2024 22:00,Thursday,7294.23,3377.02,1540.71,236.3,42.78,30.5755,65.5,20.133627,0
21-06-2024 00:00,Friday,7641.26,3466.5,1672.01,216.95,40.27,30.3505,65.5,11.762472,0.1
21-06-2024 02:00,Friday,6902.33,3128.74,1531.71,198.67,34.02,32.9255,59,10.632837,0
21-06-2024 04:00,Friday,6295.26,2878.48,1371.86,192.99,36.77,35.875496,49.5,5.124851,0
21-06-2024 06:00,Friday,5391.87,2433.1,1201.17,185.85,33.83,37.650497,43,1.3325623,0.05
21-06-2024 08:00,Friday,5054.71,2245.88,1109.92,229.45,37.77,37.250496,43.5,13.125221,0.2
21-06-2024 10:00,Friday,5961.18,2563.19,1241.93,331.77,48.12,32.6755,64.5,8.883286,0.75
21-06-2024 12:00,Friday,6830.79,2940.55,1419.69,361.53,52.95,32.2505,70,7.059128,0
21-06-2024 14:00,Friday,6974.86,3106.13,1514.9,365.89,48.58,31.400501,78.5,6.969131,0
21-06-2024 16:00,Friday,6169.24,2651.31,1321.57,332.11,42.81,30.675499,81.5,9.104792,0
21-06-2024 18:00,Friday,6116.28,2663.32,1332.7,286.84,35.26,29.900501,82.5,14.380786,0
21-06-2024 20:00,Friday,5852.48,2647.07,1221.35,223.68,30.03,29.300499,84.5,14.01313,0
21-06-2024 22:00,Friday,6405.29,2957.05,1367.09,203.31,29.52,29.2505,82.5,14.15227,0
22-06-2024 00:00,Saturday,6758.81,3096.11,1488.97,188.82,29.59,30.0005,77,14.495707,0
22-06-2024 02:00,Saturday,6158.45,2813.48,1353.84,182.52,27.93,32.6005,63.5,7.981118,0
22-06-2024 04:00,Saturday,5572.96,2553.37,1221.09,167.22,26.48,35.375496,50.5,6.271473,0
22-06-2024 06:00,Saturday,5005.21,2279.65,1103.51,161.68,24.63,37.7005,41,1.9594189,0
22-06-2024 08:00,Saturday,4766.91,2120.86,1059.42,185.64,27.47,38.8505,34.5,1.1545584,0
22-06-2024 10:00,Saturday,5346.73,2364.15,1168.32,239.14,34.17,38.4755,35.5,5.731281,0
22-06-2024 12:00,Saturday,6117.56,2686.15,1358.72,277.04,32.37,36.4255,44.5,10.565811,0
22-06-2024 14:00,Saturday,6453.94,2838.4,1445.94,268.86,32.51,34.1005,56,16.246231,0
22-06-2024 16:00,Saturday,6880.4,3030.93,1565.09,268.91,31.53,32.5505,64,21.99282,0
22-06-2024 18:00,Saturday,6007.5,2645.3,1401.44,225.61,27.74,31.3505,70.5,19.089794,0
22-06-2024 20:00,Saturday,5788.28,2599.59,1288.11,213.81,28.73,30.400501,76.5,18.975977,0
22-06-2024 22:00,Saturday,6476.1,2964.06,1422.11,205.9,30.05,30.0755,79,18.57898,0
23-06-2024 00:00,Sunday,6847.21,3107.02,1527.46,198.46,29.38,30.8755,74,14.965971,0
23-06-2024 02:00,Sunday,6211.77,2810.89,1393.8,178.8,27.85,33.625496,63,11.583628,0
23-06-2024 04:00,Sunday,5609.27,2545.15,1239.15,171.39,26.26,36.3005,52.5,14.870138,0.1
23-06-2024 06:00,Sunday,4997.89,2241.23,1137.12,159.09,24.93,36.750496,51.5,8.382344,0.2
23-06-2024 08:00,Sunday,4720.21,2087.53,1086,173.39,24.09,38.4755,43,9.432966,0
23-06-2024 10:00,Sunday,5044.09,2180.01,1119.8,169.93,27.04,38.0505,43.5,12.663689,0.1
23-06-2024 12:00,Sunday,5875.2,2567.76,1288.91,215.72,29.54,36.500496,49.5,12.592651,0.1
23-06-2024 14:00,Sunday,6477.77,2865.7,1416.47,227.45,31.01,34.375496,61,15.0864525,0
23-06-2024 16:00,Sunday,6358.62,2698.8,1427.04,222.44,22.06,33.575497,67,16.236038,0
23-06-2024 18:00,Sunday,5885.21,2559.87,1326.84,216.09,28.81,32.875496,69.5,11.892277,0
23-06-2024 20:00,Sunday,5937.19,2614.33,1346.3,205.31,29.48,32.0505,74,7.0414844,0
23-06-2024 22:00,Sunday,6850.9,3097.21,1483.08,219.61,32.44,30.9505,80,11.177822,4.4
24-06-2024 00:00,Monday,7239.94,3267.65,1607.32,212.12,30.73,30.025501,82.5,16.18079,0.55
24-06-2024 02:00,Monday,6613.52,2995.77,1459.73,187.67,29.07,31.675499,73,15.145546,0
24-06-2024 04:00,Monday,6000.39,2706.96,1324.59,178.84,28.05,35.0755,61,11.369298,0.1
24-06-2024 06:00,Monday,5369.43,2414.53,1192.45,177.11,27.34,37.525497,49.5,8.6041155,0
24-06-2024 08:00,Monday,5209.95,2304.88,1132.44,238.55,33.33,37.0005,52,12.563881,0.1
24-06-2024 10:00,Monday,6166.91,2622.82,1263.49,360.1,41.82,33.6005,68.5,9.597528,2.05
24-06-2024 12:00,Monday,6948.26,2956.31,1440.42,389.98,43.13,33.7255,65.5,11.267405,0
24-06-2024 14:00,Monday,7123.32,3073.33,1495.56,383.63,41.97,32.400497,72.5,14.1181965,0
24-06-2024 16:00,Monday,7202.39,3174.35,1488.33,386.94,48.48,31.0755,81,12.269755,0
24-06-2024 18:00,Monday,6140.06,2748.74,1234.45,310.88,37.5,30.1755,85.5,11.184938,0
24-06-2024 20:00,Monday,6142.64,2768.73,1287.71,258.16,37.2,29.7005,87.5,9.700678,0
24-06-2024 22:00,Monday,6854.52,3157.14,1430.67,237.29,37.98,29.3255,87.5,9.749954,0
25-06-2024 00:00,Tuesday,6931.03,3118.69,1512.43,224.96,35.06,30.1755,81,9.228057,0
25-06-2024 02:00,Tuesday,6175.66,2785.05,1340.42,197.86,33.47,33.2255,64.5,8.014639,0
25-06-2024 04:00,Tuesday,5624.27,2560.41,1197.29,208.15,31.7,35.525497,55.5,6.809314,0
25-06-2024 06:00,Tuesday,5101.82,2302.94,1106.84,211.6,31.42,37.250496,49,5.914283,0
25-06-2024 08:00,Tuesday,5100.21,2234.58,1106.98,256.48,37.16,38.0505,45,7.3928814,0
25-06-2024 10:00,Tuesday,5969.2,2597.28,1191.79,343.73,44.16,37.7255,45.5,5.6667895,0
25-06-2024 12:00,Tuesday,6733.01,2892.73,1383.06,357.17,45.98,36.8005,49,10.486229,0.05
25-06-2024 14:00,Tuesday,7210.72,3095.85,1514.96,363.21,41.95,34.750496,57.5,16.977299,0
25-06-2024 16:00,Tuesday,7592.61,3287.26,1615.22,366.66,49.7,33.3005,67,18.310005,0
25-06-2024 18:00,Tuesday,6780.38,2948.06,1436.95,323.79,40.32,32.200497,74.5,14.825748,0
25-06-2024 20:00,Tuesday,6640.23,2966.99,1399.08,268.1,37.98,31.3255,80,12.238581,0
25-06-2024 22:00,Tuesday,7352.83,3367.12,1559.4,244.69,40.02,31.2255,81,6.7094235,0
26-06-2024 00:00,Wednesday,7410.49,3340.37,1637.04,227.13,37.37,30.8505,78.5,15.989894,2.6
26-06-2024 02:00,Wednesday,6668.1,2993.92,1492.14,191.12,35.09,30.8255,78.5,18.416826,0.75
26-06-2024 04:00,Wednesday,6083.91,2737.96,1341.64,186.94,33.96,32.9255,72.5,15.98362,0.55
26-06-2024 06:00,Wednesday,5526.18,2482.11,1218.36,183.45,33.71,34.9755,63.5,13.942982,0
26-06-2024 08:00,Wednesday,5371.84,2429.63,1217.29,226.54,40.9,34.900497,62,15.289976,0.05
26-06-2024 10:00,Wednesday,6322.33,2749.45,1296.02,356.58,49.68,35.0755,58.5,11.672621,0
26-06-2024 12:00,Wednesday,6636.31,2755.4,1473.29,387.05,49.02,34.1005,63,12.655484,0
26-06-2024 14:00,Wednesday,7155.41,3049.8,1564.96,376.6,47.77,32.775497,70,18.134853,0
26-06-2024 16:00,Wednesday,7515.45,3204.9,1638.71,383,46.41,31.0505,77,16.917126,0
26-06-2024 18:00,Wednesday,6382.92,2705.38,1396.48,303.68,36.81,29.8255,82,16.21759,0
26-06-2024 20:00,Wednesday,6289.36,2749.65,1376.7,253.44,36.75,28.7255,85,23.340393,0.6
26-06-2024 22:00,Wednesday,6929.98,3142.94,1481.69,232.63,38.39,28.0505,85.5,20.627247,0.3
27-06-2024 00:00,Thursday,7145.01,3177.54,1598.63,221.49,35.68,27.775501,86.5,21.111832,1.7
27-06-2024 02:00,Thursday,6423.99,2849.21,1444.38,200.41,34.34,28.0005,86,20.613344,1.95
27-06-2024 04:00,Thursday,5842.42,2593.06,1302.73,197.94,32.32,29.525501,79,22.243282,0.45
27-06-2024 06:00,Thursday,5369.18,2367.22,1194.74,200.97,32.19,29.2505,82.5,17.393158,0.55
27-06-2024 08:00,Thursday,4993.16,2225.32,1089.47,239.16,36.64,30.7505,74.5,17.298733,0.05
27-06-2024 10:00,Thursday,5150.81,2211.72,1126.49,284.24,39.83,31.800499,69,18.448158,0
27-06-2024 12:00,Thursday,6101.61,2565.07,1331.63,311.31,43.31,31.4505,69.5,16.029915,0
27-06-2024 14:00,Thursday,6387.72,2679.39,1383.85,314.37,43.7,30.275501,77.5,14.151787,0
27-06-2024 16:00,Thursday,6755.44,2824.3,1498.69,318.92,44.01,29.4755,81.5,15.494351,0
27-06-2024 18:00,Thursday,6072.02,2558.15,1374.07,289.49,35.76,28.900501,83.5,18.094069,0
27-06-2024 20:00,Thursday,5778.66,2531.5,1267.58,241.23,35.88,28.2505,87,19.124058,1.8
27-06-2024 22:00,Thursday,6463.63,2934.05,1398.49,218.24,36.75,27.400501,90.5,14.935661,2.85
28-06-2024 00:00,Friday,6689.26,2983.58,1500.96,207.27,35.1,27.3505,90,15.585585,2.15
28-06-2024 02:00,Friday,6016.26,2704.18,1326.94,200.62,33.1,28.7005,83,15.426823,0
28-06-2024 04:00,Friday,4977.49,2217.66,1148.04,190.4,30.74,29.4505,78.5,10.244394,0.1
28-06-2024 06:00,Friday,3873.79,1717.44,781.95,176.93,24.53,31.650497,68.5,6.1553087,0
28-06-2024 08:00,Friday,3836.56,1666.17,811.93,178.58,30.08,33.1755,62,10.951544,0
28-06-2024 10:00,Friday,4492.52,1955.14,836.52,241.19,36.91,32.775497,64.5,9.984535,0
28-06-2024 12:00,Friday,5342.15,2212.29,1135.34,271.62,39.34,31.7505,70.5,8.427383,0
28-06-2024 14:00,Friday,5593.89,2354.78,1236.09,261.73,39.91,30.6505,78,9.733488,0
28-06-2024 16:00,Friday,5948.74,2516.52,1321.92,268.52,38.65,29.7505,83.5,9.265753,0
28-06-2024 18:00,Friday,5608.91,2390.12,1249.48,261.38,33.01,29.1255,86.5,8.724222,0
28-06-2024 20:00,Friday,5552.22,2452.38,1214.34,217.41,32.83,28.7255,88.5,9.729303,0
28-06-2024 22:00,Friday,5935.79,2664.8,1290.63,196.8,33.63,28.7255,89,10.190487,0
29-06-2024 00:00,Saturday,6086.23,2696.96,1363.91,189.82,31.8,29.1005,85,11.633579,0.45000002
29-06-2024 02:00,Saturday,5442.99,2421.99,1208.52,178.08,30.23,29.8755,79.5,9.473631,0.70000005
29-06-2024 04:00,Saturday,4955.25,2230.26,1077.16,171.06,29.05,31.6255,71,7.0029516,0.8
29-06-2024 06:00,Saturday,4575.82,2049.32,995.78,170.33,29.42,34.2255,60.5,7.1974053,0
29-06-2024 08:00,Saturday,4502.8,1965.47,990.12,195.41,33.32,35.000496,56.5,9.104071,0
29-06-2024 10:00,Saturday,5057.2,2200.09,1118.43,235.38,37.77,32.775497,69.5,8.807829,0.15
29-06-2024 12:00,Saturday,5667.67,2435.48,1311.14,255.69,38.54,31.425499,79,6.9805536,0.15
29-06-2024 14:00,Saturday,5966.87,2606.46,1347.07,254.24,37.25,30.8505,80.5,13.0386505,0
29-06-2024 16:00,Saturday,5698.44,2469.02,1289.51,252.25,32.5,29.7755,85,15.0209255,0
29-06-2024 18:00,Saturday,5292.81,2315.56,1232.51,225.37,32.25,28.6505,89.5,11.66334,1.9
29-06-2024 20:00,Saturday,5432.5,2444.41,1223.53,212.25,34.92,28.050499,89,9.843306,2.6
29-06-2024 22:00,Saturday,5908.67,2713.52,1287.73,202.13,35.06,28.1255,87,8.242449,1.9
30-06-2024 00:00,Sunday,6033.61,2748.28,1350.44,189.56,33.83,28.7255,87,6.457734,0.25
30-06-2024 02:00,Sunday,5507.45,2497.53,1237.84,182.47,32.57,30.425499,79.5,4.40411,0.1
30-06-2024 04:00,Sunday,4974.44,2250,1103.39,180.57,30.98,31.8755,73.5,1.8,0.1
30-06-2024 06:00,Sunday,4516.32,2050.31,994.21,171.07,29.45,33.0505,68,6.7823553,0.05
30-06-2024 08:00,Sunday,4365.07,1920.21,978.72,181.51,27.7,34.400497,62.5,4.2839117,0
30-06-2024 10:00,Sunday,4766.12,2020.52,1031.51,190.77,29.99,35.4255,57,2.7876298,0
30-06-2024 12:00,Sunday,5417.44,2303.01,1199.97,212.19,32.23,34.900497,59,3.0222387,0
30-06-2024 14:00,Sunday,5963.78,2583.11,1295.89,222.97,34.28,32.1505,70.5,11.852219,0.1
30-06-2024 16:00,Sunday,6138.34,2654.63,1368.25,222.82,33.57,30.7755,79.5,18.139843,0.1
30-06-2024 18:00,Sunday,5651.79,2441.4,1270.55,222.22,34.15,29.650501,83.5,13.028956,1
30-06-2024 20:00,Sunday,5840.21,2589.17,1291,215.32,36.34,28.2505,87.5,9.438575,1.6
30-06-2024 22:00,Sunday,6610,2997.01,1448.71,208.64,39.45,28.2505,86.5,7.7591147,0.8
01-07-2024 00:00,Monday,6521.2,2913.49,1477.15,193.81,36.46,28.8255,85,5.8048253,0.2
01-07-2024 02:00,Monday,5791.33,2576.33,1309.03,184.24,34.24,30.550499,77,6.2803893,0.05
01-07-2024 04:00,Monday,5191.13,2316.44,1159.5,181.45,32.37,31.3755,74.5,8.171718,0.4
01-07-2024 06:00,Monday,4686.75,2099.97,1022.87,185.07,32.11,32.0005,72,8.143314,0.4
01-07-2024 08:00,Monday,4666.19,2042.41,1029.87,224.23,35.81,33.2005,67,5.496437,0.05
01-07-2024 10:00,Monday,5479.72,2358.02,1161.48,300.69,46.08,33.8005,67,5.5146847,1
01-07-2024 12:00,Monday,5973.19,2524.64,1260.86,313.42,46.05,31.4505,80.5,4.5262647,1.75
01-07-2024 14:00,Monday,6399.08,2746.47,1360.81,333.31,46.98,30.050499,83.5,7.854706,3.3
01-07-2024 16:00,Monday,6860.73,2967.63,1441.39,351.86,48.03,30.050499,83,1.8195366,2.05
01-07-2024 18:00,Monday,6258.66,2706.76,1359.3,297.39,39.3,28.8505,86.5,7.7046313,5.25
01-07-2024 20:00,Monday,6247.98,2800.64,1326.44,242.31,39.91,27.8255,88.5,4.892497,2.7
01-07-2024 22:00,Monday,6927.29,3169.73,1493.18,222.92,40.73,28.275501,88,4.5055676,1.6
02-07-2024 00:00,Tuesday,6961.37,3142.59,1547.91,203.56,38.32,29.025501,85,5.5073957,1.1
02-07-2024 02:00,Tuesday,6184.72,2760.7,1387.47,186.24,36.23,29.3505,83,8.090277,1.8
02-07-2024 04:00,Tuesday,5563.28,2483.98,1236.88,172.04,34.21,29.5755,81,7.8162565,0.7
02-07-2024 06:00,Tuesday,5044.48,2298.58,1095.47,169.75,33.97,31.2255,72.5,8.834974,0.2
02-07-2024 08:00,Tuesday,5052.79,2183.82,1124.13,219.04,39.54,31.6005,72.5,5.893778,0.25
02-07-2024 10:00,Tuesday,5768.73,2466.37,1155,323.09,47.54,32.4005,71,3.8207984,0.2
02-07-2024 12:00,Tuesday,6264.38,2665.63,1287.68,322.12,47.68,31.675499,77,7.540437,1.1999999
02-07-2024 14:00,Tuesday,6767.84,2941.46,1422.01,335.42,48.17,30.0005,84,14.388489,0.45
02-07-2024 16:00,Tuesday,7105.23,3060.08,1499.77,341.67,49.9,29.650501,86.5,18.071342,0
02-07-2024 18:00,Tuesday,,,,,,28.150501,86.5,18.306072,1.75
02-07-2024 20:00,Tuesday,,,,,,27.4505,88.5,15.031548,4.55
02-07-2024 22:00,Tuesday,,,,,,27.7005,89.5,10.397188,1.3499999
03-07-2024 00:00,Wednesday,6834.13,3047.04,1510.52,224.59,37.96,28.050499,88,11.703806,1.3499999
03-07-2024 02:00,Wednesday,6042.08,2688.07,1328.76,208.78,35.89,27.9755,87.5,13.918781,1.3
03-07-2024 04:00,Wednesday,5417.16,2401.91,1180.11,201.98,34.17,28.900501,83.5,7.1688976,0.45
03-07-2024 06:00,Wednesday,4984.56,2207.15,1077.76,199.13,33.83,30.2505,78,5.96616,0.65
03-07-2024 08:00,Wednesday,5004.79,2161.05,1096.35,245.64,39.97,31.275501,74,7.6642804,0.4
03-07-2024 10:00,Wednesday,5828.66,2448.5,1234.34,322.33,47.96,30.2505,81.5,8.066906,1.6500001
03-07-2024 12:00,Wednesday,6351.14,2683.28,1345.65,327.84,48.9,29.7255,84,10.134727,0.4
03-07-2024 14:00,Wednesday,6448.99,2804.63,1330.7,325.86,47.17,28.9505,88,14.294611,0
03-07-2024 16:00,Wednesday,5889.97,2398.24,1289.91,298.87,37.73,28.275501,90,17.521118,0
03-07-2024 18:00,Wednesday,5478.87,2268.07,1213.66,248.64,32.79,27.675499,90.5,17.268696,0
03-07-2024 20:00,Wednesday,5334.73,2296.72,1164.52,203.11,32.61,27.3755,90.5,15.858068,0
03-07-2024 22:00,Wednesday,5729.53,2549.17,1227.07,185.59,34.92,26.9755,90.5,15.029568,0
04-07-2024 00:00,Thursday,5816.57,2565.01,1277.8,170.55,32.46,26.800499,89,13.059375,0
04-07-2024 02:00,Thursday,5186.35,2271.77,1132.45,156.32,30.74,28.3505,80.5,12.433968,0
04-07-2024 04:00,Thursday,4675.18,2056.97,1010.57,150,29.25,29.3255,77.5,15.167374,0.25
04-07-2024 06:00,Thursday,4362.67,1904,951.14,150.29,29.97,30.7255,71,13.629946,0
04-07-2024 08:00,Thursday,4431.28,1922.59,961.85,197.59,35.28,31.8505,65.5,11.655374,0
04-07-2024 10:00,Thursday,5232.12,2193.2,1060.8,282.31,41.42,31.775501,66.5,11.924826,0
04-07-2024 12:00,Thursday,5627.02,2317,1194.2,295.23,41.94,30.6005,73.5,12.444077,0
04-07-2024 14:00,Thursday,5645.79,2339.27,1199.79,290.86,40.82,29.275501,82,13.067039,0
04-07-2024 16:00,Thursday,5818.59,2407.19,1252.63,293.01,40.14,28.6505,87.5,11.214281,0
04-07-2024 18:00,Thursday,5506.28,2256.26,1238.48,253.62,33.82,28.2005,89.5,12.88064,0.6
04-07-2024 20:00,Thursday,5461.12,2355.29,1185.37,211.01,33.53,27.425499,90.5,15.304249,0.55
04-07-2024 22:00,Thursday,5845.29,2578.02,1259.87,190.01,35.04,27.4505,92,15.065731,0
05-07-2024 00:00,Friday,5875.85,2561.93,1304.05,175.63,32.71,27.675499,90.5,11.839689,1.2
05-07-2024 02:00,Friday,5142.28,2228.06,1125.97,158.66,30.82,28.7005,86,10.3390255,0.7
05-07-2024 04:00,Friday,4655.6,2029.33,1011.19,152.53,29.68,30.525501,77,8.728096,0.15
05-07-2024 06:00,Friday,4390.96,1923.64,951.1,151.55,30.18,30.8255,78,10.391315,0.6
05-07-2024 08:00,Friday,4505.58,1908.25,991.67,198.52,35.51,29.800499,81.5,12.516338,1.55
05-07-2024 10:00,Friday,5267.38,2183.25,1092.24,266.43,42.34,30.0005,79.5,11.314867,0.7
05-07-2024 12:00,Friday,5715.03,2321.67,1221.13,305.61,41.65,29.3255,82.5,15.682136,0.3
05-07-2024 14:00,Friday,5894.35,2395.33,1269.1,304.96,41.34,28.025501,89,18.606365,0.2
05-07-2024 16:00,Friday,6112.1,2509.04,1311.6,307.66,41.98,27.150501,90,20.05397,0.25
05-07-2024 18:00,Friday,5554.89,2313.53,1212.26,281.3,33.86,26.775501,91.5,16.690514,0.15
05-07-2024 20:00,Friday,5400.11,2335.94,1141.05,238.02,34.43,26.7005,91,15.482519,0
05-07-2024 22:00,Friday,5650.2,2515.53,1179.1,220.53,34.35,26.7505,91,10.001453,0
06-07-2024 00:00,Saturday,5765.63,2510.71,1257.92,213.87,32.08,27.0005,90,7.8175344,0.1
